bot_system,bot_version,bot_country,capture_date,is_movie,offer_type,program_key,series_key,series_title,season_number,episode_number,program_title,provider_release_date,provider_cease_date,release_date,viewable_runtime,maturity_rating,original_language,series_url,program_url,series_source_id,source_id,imdb_id,genre,imdb_rating
adultswim,1.0.0,US,05/17/2020,0,TVE,E|joe_pera_talks_with_you|2019,S|joe_pera_waits_with_you|2019,Joe Pera Talks With You,2,3,Joe Pera Waits With You,04/16/2020,06/11/2020,12/14/2019,653,TV-14,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-waits-with-you,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW5GpPgZadNs2hMNfub7,,,
adultswim,1.0.0,US,05/17/2020,0,TVE,E|joe_pera_talks_with_you|2019,S|joe_pera_guides_you_through_the_dark|2019,Joe Pera Talks With You,2,4,Joe Pera Guides You Through the Dark,04/23/2020,06/18/2020,12/14/2019,661,TV-14 L,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-guides-you-through-the-dark,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW5GpT0_1YiBSfg0KYRx,,,
adultswim,1.0.0,US,05/17/2020,0,TVE,E|joe_pera_talks_with_you|2020,S|joe_pera_takes_you_to_the_grocery_store|2020,Joe Pera Talks With You,2,5,Joe Pera Takes You to the Grocery Store,04/30/2020,06/25/2020,01/04/2020,677,TV-PG L,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-takes-you-to-the-grocery-store,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW8QY3oqGRcVO2K2pl8o,,,
adultswim,1.0.0,US,05/17/2020,0,TVE,E|joe_pera_talks_with_you|2020,S|joe_pera_goes_to_dave_wojceks_bachelor_party_with_you|2020,Joe Pera Talks With You,2,6,Joe Pera Goes to Dave Wojcek's Bachelor Party with You,05/07/2020,07/02/2020,01/04/2020,674,TV-14 DL,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-goes-to-dave-wojceks-bachelor-party-with-you,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW8QZBYtGRcVO2K2pl8p,,,
adultswim,1.0.0,US,05/17/2020,0,TVE,E|joe_pera_talks_with_you|2020,S|joe_pera_gives_you_piano_lessons|2020,Joe Pera Talks With You,2,7,Joe Pera Gives You Piano Lessons,05/14/2020,07/09/2020,01/11/2020,665,TV-14 D,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-gives-you-piano-lessons,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW8QZKjE3HMJfT8do6co,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|joe_pera_talks_with_you|2020,S|joe_pera_watches_internet_videos_with_you|2020,Joe Pera Talks With You,2,8,Joe Pera Watches Internet Videos with You,04/16/2020,05/21/2020,01/11/2020,661,TV-PG V,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-watches-internet-videos-with-you,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW8QZVN_GRcVO2K2pl8q,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|joe_pera_talks_with_you|2020,S|joe_pera_has_a_surprise_for_you|2020,Joe Pera Talks With You,2,9,Joe Pera Has a Surprise for You,04/23/2020,05/28/2020,01/18/2020,676,TV-PG L,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-has-a-surprise-for-you,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW8VG7Os3HMJfT8do6gL,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|joe_pera_talks_with_you|2020,S|joe_pera_helps_you_write|2020,Joe Pera Talks With You,2,10,Joe Pera Helps You Write,04/30/2020,06/04/2020,01/18/2020,737,TV-PG,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-helps-you-write,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW8VHcyr3HMJfT8do6gM,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|joe_pera_talks_with_you|2020,S|joe_pera_shows_you_how_to_do_good_fashion|2020,Joe Pera Talks With You,2,11,Joe Pera Shows You How to Do Good Fashion,05/07/2020,06/11/2020,01/25/2020,1342,NaN,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-shows-you-how-to-do-good-fashion,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW-BdXZv3HMJfT8do61F,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|joe_pera_talks_with_you|2020,S|joe_pera_shows_you_how_to_pack_a_lunch|2020,Joe Pera Talks With You,2,12,Joe Pera Shows You How to Pack a Lunch,05/14/2020,06/18/2020,02/01/2020,672,TV-14 DL,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-shows-you-how-to-pack-a-lunch,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW-Bdn073HMJfT8do61G,,,
adultswim,1.0.0,US,05/17/2020,0,TVE,E|joe_pera_talks_with_you|2020,S|joe_pera_talks_with_you_on_the_first_day_of_school|2020,Joe Pera Talks With You,2,13,Joe Pera Talks with You on the First Day of School,03/26/2020,05/21/2020,02/01/2020,669,TV-14 DL,en,https://www.adultswim.com/videos/joe-pera-talks-with-you,https://www.adultswim.com//videos/joe-pera-talks-with-you/joe-pera-talks-with-you-on-the-first-day-of-school,VideoCollection:AWK7V5RwTdxzjxdClXz8,AW-BdrCFGRcVO2K2pl_y,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2006,S|murder_by_the_docks|2006,Assy Mc Gee,1,1,Murder by the Docks,09/25/2013,,11/27/2006,639,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/murder-by-the-docks,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,IBJS6EdNSsK31ugh6-H2kQ,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2006,S|game_of_death|2006,Assy Mc Gee,1,2,Game of Death,09/25/2013,,12/11/2006,642,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/game-of-death,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,qGrQWbUTQrqIfVvJ5AfIFg,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2006,S|busted|2006,Assy Mc Gee,1,3,Busted,09/25/2013,,12/18/2006,630,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/titan-maximum/busted,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,gto1fPjgT9277k6Kt2cU7A,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2006,S|the_flirty_black_man|2006,Assy Mc Gee,1,4,The Flirty Black Man,09/25/2013,,12/04/2006,659,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/the-flirty-black-man,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,cG4BZU9ET3anLwjbNPPjew,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2007,S|conviction|2007,Assy Mc Gee,1,5,Conviction,09/25/2013,,01/08/2007,689,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/conviction,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,y4Yw7XtyS9WWeD0cRKgjSw,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2006,S|mexican_rain|2006,Assy Mc Gee,1,6,Mexican Rain,09/25/2013,,12/25/2006,657,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/mexican-rain,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,VVufyAKMSOeFS9b08F4UGw,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|ring_of_fire|2008,Assy Mc Gee,2,1,Ring of Fire,09/25/2013,,04/07/2008,690,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/ring-of-fire,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,MBb8TzEJQma5LoTtnHC7vg,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|pegfinger|2008,Assy Mc Gee,2,2,Pegfinger,09/25/2013,,05/05/2008,696,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/pegfinger,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,w80EiiL4T2aBdTtpMcqlyg,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|pharmassy|2008,Assy Mc Gee,2,3,Pharmassy,09/25/2013,,04/14/2008,720,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/pharmassy,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,QCwGgbLXSEKcyssQYj6GGA,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|mile_high_mayhem|2008,Assy Mc Gee,2,4,Mile High Mayhem,09/25/2013,,04/21/2008,708,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/mile-high-mayhem,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,0SUwiE4wSlWeLYfMvs0wVw,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|murder_on_the_midway|2008,Assy Mc Gee,2,5,Murder on the Midway,09/25/2013,,04/28/2008,701,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/murder-on-the-midway,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,d-gY9jWPSE2N1MtRTSd6Ww,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|bikes_for_bombs|2008,Assy Mc Gee,2,6,Bikes for Bombs,09/25/2013,,06/02/2008,699,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/bikes-for-bombs,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,I19VJTnnTSms1Q3LtyrkHw,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|vowel_play|2008,Assy Mc Gee,2,7,Vowel Play,09/25/2013,,05/19/2008,710,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/vowel-play,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,-YkU1RsgRDG4qbZujjWvSQ,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|irish_wake|2008,Assy Mc Gee,2,8,Irish Wake,09/25/2013,,05/12/2008,737,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/irish-wake,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,ZED0Db54SFW1Imee55B7dA,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|hands_up|2008,Assy Mc Gee,2,9,Hands Up,09/25/2013,,05/26/2008,703,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/hands-up,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,nmOEtBpoTeSl3T8VnLsdTg,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|the_ballad_of_blind_anthony|2008,Assy Mc Gee,2,10,The Ballad of Blind Anthony,09/25/2013,,06/16/2008,693,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/the-ballad-of-blind-anthony,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,SaAdB35UTxC_Hib9WrSd-g,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|showdown_in_magic_city|2008,Assy Mc Gee,2,11,Showdown in Magic City,09/25/2013,,06/09/2008,691,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/showdown-in-magic-city,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,0YN5Qy91SrmNtWabYX-EUA,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|johnny_arson|2008,Assy Mc Gee,2,12,Johnny Arson,09/25/2013,,06/23/2008,672,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/johnny-arson,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,k3AtstHPTniEiQz1rzVEew,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|the_assy_diaries|2008,Assy Mc Gee,2,13,The Assy Diaries,09/25/2013,,06/30/2008,688,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/the-assy-diaries,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,tjzNyJjPSHqyvmakkIvT6Q,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|assy_mc_gee|2008,S|squirrels|2008,Assy Mc Gee,2,14,Squirrels,11/01/2019,01/31/2036,07/07/2008,704,TV-MA,en,https://www.adultswim.com/videos/assy-mc-gee,https://www.adultswim.com//videos/assy-mc-gee/squirrels,VideoCollection:Z1FkVqanQYCEIz0P8zMkaA,5yFqm2jlReS7Z0Xrv7LVsw,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|tanking_mann_wednesday_november_1st_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,7,"Tanking Mann - Wednesday, November 1st, 2017",11/01/2017,,,7318,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/tanking-mann-wednesday-november-1st-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,AV9aOg0hUsnTssXbIAZZ,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|monday_october_23rd_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,1,"Monday, October 23rd, 2017",10/24/2017,,,2211,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/monday-october-23rd-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,JQEH2RhaRpywWiMvRl-o8g,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|tanking_mann_tuesday_october_24th_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,2,"Tanking Mann - Tuesday, October 24th, 2017",10/24/2017,,,949,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/tanking-mann-tuesday-october-24th-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,_-zpVy19RguobsYtl2ypSg,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|tuesday_october_24th_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,2,"Tuesday, October 24th, 2017",10/24/2017,,,2445,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/tuesday-october-24th-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,OLqPhSoVRl6GMtkvB613HA,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|tanking_mann_wednesday_october_25th_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,3,"Tanking Mann - Wednesday, October 25th, 2017",10/25/2017,,,846,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/tanking-mann-wednesday-october-25th-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,jtJTYVasSICqPJI3pVZXJw,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|wednesday_october_25th_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,3,"Wednesday, October 25th, 2017",10/26/2017,,,2582,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/wednesday-october-25th-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,FrIvGXldSEKVpynBQOcxnQ,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|tanking_mann_thursday_october_26th_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,4,"Tanking Mann - Thursday, October 26th, 2017",10/26/2017,,,692,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/tanking-mann-thursday-october-26th-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,AV9aOGX-SPzxOkLuqb18,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|thursday_october_26th_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,4,"Thursday, October 26th, 2017",10/27/2017,,,2728,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/thursday-october-26th-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,AV9aMhaXUsnTssXbIAZT,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|tanking_mann_monday_october_30th_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,5,"Tanking Mann - Monday, October 30th, 2017",10/30/2017,,,288,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/tanking-mann-monday-october-30th-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,AV9aOSfnUsnTssXbIAZX,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|monday_october_30th_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,5,"Monday, October 30th, 2017",10/30/2017,,,3151,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/monday-october-30th-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,AV9aNFvqUsnTssXbIAZU,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|tanking_mann_tuesday_october_31st_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,6,"Tanking Mann - Tuesday, October 31st, 2017",10/31/2017,,,879,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/tanking-mann-tuesday-october-31st-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,AV9aOZqJUsnTssXbIAZY,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|tuesday_october_31st_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,6,"Tuesday, October 31st, 2017",10/31/2017,,,2568,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/last-stream-on-the-left/tuesday-october-31st-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,AV9aNckXUsnTssXbIAZV,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|wednesday_november_1st_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,7,"Wednesday, November 1st, 2017",11/01/2017,,,2126,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/wednesday-november-1st-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,AV9aNkRHUsnTssXbIAZW,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|the_cry_of_mann_a_trool_day_holiday_spectacular_in_eight_parts|NaN,S|thursday_november_2nd_2017|NaN,The Cry Of Mann A Trool Day Holiday Spectacular In Eight Parts,1,8,"Thursday, November 2nd, 2017",11/02/2017,,,7819,NaN,en,https://www.adultswim.com/videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts,https://www.adultswim.com//videos/the-cry-of-mann-a-trool-day-holiday-spectacular-in-eight-parts/thursday-november-2nd-2017,VideoCollection:vxaWTZLfQq6m1X59f0kQ-Q,AV9aNpf5SPzxOkLuqb1u,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2006,S|surgery_circus|2006,12 Oz Mouse,2,2,Surgery Circus,11/04/2019,01/31/2036,10/02/2006,689,TV-14 LV,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/surgery-circus,VideoCollection:4187UTxoQACKlt3B24ioQA,wrLmM1iRTS6LtPqHY2anLA,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2005,S|hired|2005,12 Oz Mouse,1,1,Hired,09/21/2019,01/31/2036,06/20/2005,689,TV-14 DLV,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/hired,VideoCollection:4187UTxoQACKlt3B24ioQA,qgOWAF2iTT2r1ed58w3BvA,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2005,S|signals|2005,12 Oz Mouse,1,2,Signals,09/28/2019,01/31/2036,10/24/2005,689,TV-14 L,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/signals,VideoCollection:4187UTxoQACKlt3B24ioQA,9b-E1t-bQEuruQD-W6bk1A,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2005,S|rooster|2005,12 Oz Mouse,1,3,Rooster,10/05/2019,01/31/2036,10/31/2005,689,TV-14,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/rooster,VideoCollection:4187UTxoQACKlt3B24ioQA,ATiS3emiQEKDv_0S2I0Uvg,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2005,S|spider|2005,12 Oz Mouse,1,4,Spider,10/12/2019,01/31/2036,11/07/2005,689,TV-14 LV,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/spider,VideoCollection:4187UTxoQACKlt3B24ioQA,Ibr0KinKTRyzD093JyjZBA,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2005,S|rememorized|2005,12 Oz Mouse,1,5,Rememorized,10/19/2019,01/31/2036,11/14/2005,689,TV-14 V,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/rememorized,VideoCollection:4187UTxoQACKlt3B24ioQA,YtD8liBlRy6x5kS9f8LcUw,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2005,S|spharktasm|2005,12 Oz Mouse,1,6,Spharktasm,10/26/2019,01/31/2036,11/21/2005,689,TV-14 L,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/spharktasm,VideoCollection:4187UTxoQACKlt3B24ioQA,SxtOPhKtQB2sB58Z3056ww,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2006,S|adventure_mouse|2006,12 Oz Mouse,1,7,Adventure Mouse,11/02/2019,01/31/2036,01/01/2006,689,TV-14 V,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/adventure-mouse,VideoCollection:4187UTxoQACKlt3B24ioQA,SUiOgBqeT7iMTgcxmzb6Qg,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2006,S|bowtime|2006,12 Oz Mouse,2,1,Bowtime,03/18/2015,,09/25/2006,689,TV-MA,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/bowtime,VideoCollection:4187UTxoQACKlt3B24ioQA,jv-6AQa8SxSk7sFq4gJurg,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2006,S|booger_haze|2006,12 Oz Mouse,2,3,Booger Haze,11/16/2019,01/31/2036,10/09/2006,704,TV-MA,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/booger-haze,VideoCollection:4187UTxoQACKlt3B24ioQA,Na6yhFsaTf24tecaUn-NaA,,,
adultswim,1.0.0,US,05/17/2020,0,Free,E|12_oz_mouse|2006,S|star_wars_vii|2006,12 Oz Mouse,2,4,Star Wars VII,11/22/2019,01/31/2036,10/16/2006,689,TV-14,en,https://www.adultswim.com/videos/12-oz-mouse,https://www.adultswim.com//videos/12-oz-mouse/star-wars-vii,VideoCollection:4187UTxoQACKlt3B24ioQA,6qApvi4WTR-Shr69AHaUrA,,,
