url,genre,language,bot_country,availabilityStarts,availabilityEnds,bot_system,offer_type
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-29\/back-in-the-nest,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-7\/welcome-to-hammer-time,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers-inside-jokes\/season-1\/episode-145\/the-truth-hurts,WatchAction,en,US,2019-12-24T11:30:00+00:00,2020-04-24T11:00:00+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-26\/all-the-wrong-moves,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers-after-party\/season-2\/episode-4\/the-running-of-the-bullies,WatchAction,en,US,2020-02-01T10:00:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-26\/the-permanent-punishment,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-1\/episode-6\/where-in-the-world-is-scarlett-johanssons-vagina,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-19\/amvox-73,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-4\/raiders-of-the-lost-art,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-4\/oops-we-got-a-bunch-of-exercise-equipment,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-32\/a-living-trilobite,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/greatest-ever\/season-1\/episode-2\/greatest-politicians-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/trutv-top-funniest\/season-3\/episode-9\/viral-vidiots,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-9\/yes-you-can,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-21\/the-alliance,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-22\/100-years-ago-today,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-2\/episode-9\/name-three-white-people-with-rashida-jones,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-24\/toll-booth-corrector,WatchAction,en,US,2020-01-31T11:30:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/greatest-ever\/season-2\/episode-6\/greatest-surprises-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-21\/silence-of-the-lame,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-3\/episode-8\/olivia-wilde-is-pretty-and-youre-all-disgusting-with,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-16\/adam-ruins-shopping-malls,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-24\/til-death,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-3\/episode-12\/adam-ruins-himself,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-27\/wanda-skyes-lauren-ash-nico-santos,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-14\/smashing-them-guts,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-7\/elections,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-3\/episode-8\/adam-ruins-a-murder,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-4\/getting-high-the-natural-way,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-5\/episode-8\/curbside-conga-line-with-james-corden,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-4\/beached-brothas,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/im-sorry\/season-1\/episode-2\/racist-daughter-explicit,WatchAction,en,US,2020-02-01T10:00:00+00:00,2020-05-01T07:59:33+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-1\/episode-8\/are-you-smarter-than-a-gay-fifth-grader,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-6\/the-hack-house,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-6\/yamaneika,WatchAction,en,US,2019-12-14T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-13\/charity-case,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-21\/hack-my-lawn,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-15\/mime-and-punishment,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-9\/money-money-money,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-18\/adam-ruins-immigration,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-9\/brother-of-the-sisterhood,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-20\/escape-the-cage,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-5\/just-during-the-previews,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/greatest-ever\/season-1\/episode-1\/greatest-products-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/chris-webbers-full-court-pranks\/season-1\/episode-11\/tara-lipinski-vs-valeria-the-fan,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-3\/elephant-in-the-room,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-12\/lets-get-scared,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/chris-webbers-full-court-pranks\/season-1\/episode-3\/josh-norman-vs-justin-the-fan,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-5\/episode-5\/aziz-on-the-street,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-22\/tate-donovan-kym-whitley-cristela-alonzo,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-12\/adam-ruins-death,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-36\/flash-melt,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-9\/can-you-major-in-bar-trivia,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-15\/never-come-back-again,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-14\/ladies-obstacles,WatchAction,en,US,2020-02-08T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-11\/make-new-friends,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/comedy-knockout\/season-3\/episode-9\/russian-interference,WatchAction,en,US,2020-03-27T08:00:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-2\/episode-3\/whodunit-explicit,WatchAction,en,US,2020-04-10T06:00:00+00:00,2020-07-19T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-25\/pantsing-with-the-stars,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-6\/footlose,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-4\/episode-6\/hacktender,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-15\/rolling-the-dice,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-7\/wet-gold,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-23\/the-lost-boy,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-8\/medium-well-done,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/greatest-ever\/season-1\/episode-9\/greatest-vacations-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-10\/dark-side-of-the-moon,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-14\/double-takes-back-to-aztec-portal,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/comedy-knockout\/season-3\/episode-8\/wheres-the-bathroom,WatchAction,en,US,2020-03-27T08:00:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-14\/one-bad-egg,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-1\/total-face-rejuvenation,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-6\/popcorn-pants,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-4\/episode-9\/sex-on-the-street-with-sarah-jessica-parker,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-12\/saddam-jose,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-4\/episode-9\/hack-to-the-future,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-20\/a-weird-thing-to-high-five-about,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-10\/chaunte-wayans,WatchAction,en,US,2020-01-11T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-3\/episode-12\/abbeys-road-explicit,WatchAction,en,US,2019-05-14T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-2\/episode-1\/rod-man-out,WatchAction,en,US,2019-07-29T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-2\/episode-7\/photography,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-3\/episode-8\/grisly-man-explicit,WatchAction,en,US,2019-05-14T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-15\/dummy-talks,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-2\/missed-it-by-that-much,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-19\/hack-paper-scissors,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-9\/james-davis,WatchAction,en,US,2020-01-04T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-5\/indecent-proposal,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-1\/episode-1\/the-boys-are-coming-together,WatchAction,en,US,2019-07-29T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-18\/hitting-the-wrong-note,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-6\/the-dumbbell,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-10\/hacks-for-work-and-play,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-3\/episode-5\/john-mayer-or-pepe-le-pew-with-olivia-wilde-and-sean,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-2\/below-the-belt,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/its-personal-with-amy-hoggart\/season-1\/episode-5\/friendship,WatchAction,en,US,2020-04-02T06:00:00+00:00,2020-05-28T07:59:59+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-22\/survive-the-apocalypse,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-27\/made-in-america,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-5\/bidder-loser,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-2\/talkoma-fd-payday,WatchAction,en,US,2020-03-27T08:30:00+00:00,2020-07-19T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-23\/hopeless-and-changeless,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-20\/hack-on-a-hot-tin-roof,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-7\/clayton-english,WatchAction,en,US,2019-12-21T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-2\/episode-11\/the-humpty-hump-with-hank-azaria,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-6\/turning-the-tables,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-2\/episode-3\/plains-high-school-drifter,WatchAction,en,US,2019-07-29T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-9\/a-loser-presents,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-1\/episode-2\/cycling,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers-inside-jokes\/season-1\/episode-154\/enter-the-dragons,WatchAction,en,US,2020-04-10T05:30:00+00:00,2021-01-22T09:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-7\/just-a-miker,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-11\/dead-man-walking,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/greatest-ever\/season-1\/episode-12\/greatest-internet-stars-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-9\/pulling-the-rug,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/greatest-ever\/season-2\/episode-5\/greatest-conspiracy-theories-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-10\/weed-101,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-20\/not-safe-for-work,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-24\/call-it-forward,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-30\/this-is-the-usa-not-the-usaint,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-13\/youve-got-some-mansplainin-to-do,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-25\/anders-holm-lennon-parham-seaton-smith,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-5\/episode-2\/death-rogen-with-special-guest-seth-rogen,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-1\/episode-3\/drunk-rich,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/hot-ones-the-game-show\/season-1\/episode-2\/no-sugar-tons-of-spice,WatchAction,en,US,2020-02-26T08:00:00+00:00,2021-01-06T09:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-24\/too-broke-to-wed,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-1\/episode-10\/sailing,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-5\/black-kids-of-bayside,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-14\/bathroom-break,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-8\/emily-ruins-adam,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-7\/adam-ruins-college,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-3\/teachers-edition,WatchAction,en,US,2019-09-18T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-7\/vanishing-daycare,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-28\/a-faux-pas-to-wear,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-1\/episode-5\/the-meryl-streep-showdown,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-24\/set-itself-lights-itself,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-11\/pseudo-sumo,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/greatest-ever\/season-2\/episode-4\/greatest-pranks-ever-20,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-17\/were-giving-away-cars,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-5\/high-speed-chase,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-19\/i-am-filled-with-dragon-energy,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-20\/an-ancient-history-of-violence,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-15\/oops-we-gambled-away-the-budget,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-5\/drawing-a-blank,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-2\/episode-5\/whistleblow-that-jew-with-rashida-jones-and-maya,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-1\/episode-9\/im-eddie-penisi-explicit,WatchAction,en,US,2019-07-09T11:00:00+00:00,2020-08-10T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-15\/virtual-insanity,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-2\/butterfly-crime-scene,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-2\/adam-ruins-weight-loss,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-13\/double-takes-back-to-the-meet-and-greet,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-19\/baggage-shame,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-13\/get-in-the-game,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-17\/adam-ruins-animals,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-8\/hack-to-the-future,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-21\/youre-so-vain,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-1\/lipstick-and-the-flying-nun,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-21\/houston-we-have-a-tramp-stamp,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/trutv-top-funniest\/season-3\/episode-13\/fantastic-fails,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
