maturity_rating,episodes_title,url,viewable_runtime,is_movie,provider_original,series_source_id,source_id,original_language,bot_country,provider_release_date,provider_cease_date,bot_system,offer_type,episode_url,series_title,series_url,episode_number,season_number
TV-14,The Man in the Bear,\/shows\/bones\/season-1\/episode-4\/the-man-in-the-bear,2522.9872,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Bones-logo-900x360_0.png,700029,700579,en,US,2020-05-08T08:00:00+00:00,2020-05-15T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/bones\/season-1\/episode-4\/the-man-in-the-bear,Bones,http:\/\/www.tntdrama.com\/shows\/bones,4,1
TV-14,A Boy in a Bush,\/shows\/bones\/season-1\/episode-5\/a-boy-in-a-bush,2525.7233,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Bones-logo-900x360_0.png,700029,700580,en,US,2020-05-08T08:00:00+00:00,2020-05-15T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/bones\/season-1\/episode-5\/a-boy-in-a-bush,Bones,http:\/\/www.tntdrama.com\/shows\/bones,5,1
TV-14,The Man in the Wall,\/shows\/bones\/season-1\/episode-6\/the-man-in-the-wall,2525.0225,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Bones-logo-900x360_0.png,700029,700581,en,US,2020-05-08T08:00:00+00:00,2020-05-15T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/bones\/season-1\/episode-6\/the-man-in-the-wall,Bones,http:\/\/www.tntdrama.com\/shows\/bones,6,1
TV-14,A Man on Death Row,\/shows\/bones\/season-1\/episode-7\/a-man-on-death-row,2527.7586,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Bones-logo-900x360_0.png,700029,700578,en,US,2020-05-08T08:00:00+00:00,2020-05-15T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/bones\/season-1\/episode-7\/a-man-on-death-row,Bones,http:\/\/www.tntdrama.com\/shows\/bones,7,1
TV-14,The Girl in the Fridge,\/shows\/bones\/season-1\/episode-8\/the-girl-in-the-fridge,2524.4886,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Bones-logo-900x360_0.png,700029,700582,en,US,2020-05-08T08:00:00+00:00,2020-05-15T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/bones\/season-1\/episode-8\/the-girl-in-the-fridge,Bones,http:\/\/www.tntdrama.com\/shows\/bones,8,1
TV-14,The Man in the Fallout Shelter,\/shows\/bones\/season-1\/episode-9\/the-man-in-the-fallout-shelter,2524.8222,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Bones-logo-900x360_0.png,700029,700583,en,US,2020-05-08T08:00:00+00:00,2020-05-15T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/bones\/season-1\/episode-9\/the-man-in-the-fallout-shelter,Bones,http:\/\/www.tntdrama.com\/shows\/bones,9,1
TV-14,The Woman at the Airport,\/shows\/bones\/season-1\/episode-10\/the-woman-at-the-airport,2522.8204,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Bones-logo-900x360_0.png,700029,700585,en,US,2020-05-08T08:00:00+00:00,2020-05-15T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/bones\/season-1\/episode-10\/the-woman-at-the-airport,Bones,http:\/\/www.tntdrama.com\/shows\/bones,10,1
TV-14,The Woman in the Car,\/shows\/bones\/season-1\/episode-11\/the-woman-in-the-car,2524.0881,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Bones-logo-900x360_0.png,700029,700584,en,US,2020-05-08T08:00:00+00:00,2020-05-15T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/bones\/season-1\/episode-11\/the-woman-in-the-car,Bones,http:\/\/www.tntdrama.com\/shows\/bones,11,1
TV-14,The Superhero in the Alley,\/shows\/bones\/season-1\/episode-12\/the-superhero-in-the-alley,2494.6922,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Bones-logo-900x360_0.png,700029,700587,en,US,2020-05-08T08:00:00+00:00,2020-05-15T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/bones\/season-1\/episode-12\/the-superhero-in-the-alley,Bones,http:\/\/www.tntdrama.com\/shows\/bones,12,1
TV-14,There's Something About Mary,\/shows\/supernatural\/season-12\/episode-21\/theres-something-about-mary,2521.7525,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Supernatural-900x360.png,697063,2092420,en,US,2020-05-04T22:00:00+00:00,2020-05-11T21:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/supernatural\/season-12\/episode-21\/theres-something-about-mary,Supernatural,http:\/\/www.tntdrama.com\/shows\/supernatural,21,12
TV-14,The Big Empty,\/shows\/supernatural\/season-13\/episode-4\/the-big-empty,2524.7555,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Supernatural-900x360.png,697063,2130845,en,US,2020-05-05T22:00:00+00:00,2020-05-12T21:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/supernatural\/season-13\/episode-4\/the-big-empty,Supernatural,http:\/\/www.tntdrama.com\/shows\/supernatural,4,13
TV-14,Advanced Thanatology,\/shows\/supernatural\/season-13\/episode-5\/advanced-thanatology,2476.6409,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Supernatural-900x360.png,697063,2130846,en,US,2020-05-05T23:00:00+00:00,2020-05-12T22:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/supernatural\/season-13\/episode-5\/advanced-thanatology,Supernatural,http:\/\/www.tntdrama.com\/shows\/supernatural,5,13
TV-14,Tombstone,\/shows\/supernatural\/season-13\/episode-6\/tombstone,2474.8391,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Supernatural-900x360.png,697063,2130847,en,US,2020-05-06T00:00:00+00:00,2020-05-12T23:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/supernatural\/season-13\/episode-6\/tombstone,Supernatural,http:\/\/www.tntdrama.com\/shows\/supernatural,6,13
TV-14,Devil's Bargain,\/shows\/supernatural\/season-13\/episode-13\/devils-bargain,2470.9018,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Supernatural-900x360.png,697063,2130854,en,US,2020-05-07T22:00:00+00:00,2020-05-14T21:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/supernatural\/season-13\/episode-13\/devils-bargain,Supernatural,http:\/\/www.tntdrama.com\/shows\/supernatural,13,13
TV-PG,Something Wicca This Way Comes,\/shows\/charmed\/season-1\/episode-1\/something-wicca-this-way-comes,2509.9742,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Charmed-logo-900x360.png,343094,343095,en,US,2020-05-04T11:00:00+00:00,2020-05-12T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/charmed\/season-1\/episode-1\/something-wicca-this-way-comes,Charmed,http:\/\/www.tntdrama.com\/shows\/charmed,1,1
TV-PG,I've Got You Under My Skin,\/shows\/charmed\/season-1\/episode-2\/ive-got-you-under-my-skin,2524.5553,episode,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2017\/03\/Charmed-logo-900x360.png,343094,343096,en,US,2020-05-04T12:00:00+00:00,2020-05-12T07:59:00+00:00,TNTDRAMA,TVE,http:\/\/www.tntdrama.com\/shows\/charmed\/season-1\/episode-2\/ive-got-you-under-my-skin,Charmed,http:\/\/www.tntdrama.com\/shows\/charmed,2,1
