bot_system,bot_version,bot_country,capture_date,is_movie,offer_type,series_title,season_number,episode_number,program_title,provider_release_date,provider_cease_date,viewable_runtime,maturity_rating,original_language,series_url,program_url,series_source_id,source_id,provider_original
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,1,2,A Problem with Chocolate Turtles and Seeds,05/01/2020,06/05/2020,1283,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-1/episode-2/a-problem-with-chocolate-turtles-and-seeds,2019149,2019452,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,1,3,"A Waddle, A Scratch...",05/01/2020,06/05/2020,1283,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-1/episode-3/a-waddle-a-scratch,2019149,2019453,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,1,4,Just Smash It Out,05/01/2020,06/05/2020,1283,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-1/episode-4/just-smash-it-out,2019149,2019454,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,2,1,Just Made History,05/01/2020,06/05/2020,1262,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-2/episode-1/just-made-history,2019149,2060559,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,2,2,Dangerously Drinkable,05/01/2020,06/05/2020,1262,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-2/episode-2/dangerously-drinkable,2019149,2060560,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,2,3,Japanese Waterless Folding Toilet,05/01/2020,06/05/2020,1262,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-2/episode-3/japanese-waterless-folding-toilet,2019149,2060561,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,2,4,The Albino Corn Snake Viper Patrol,05/01/2020,06/05/2020,1262,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-2/episode-4/the-albino-corn-snake-viper-patrol,2019149,2060562,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,3,1,Incredibly Unsettling,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-3/episode-1/incredibly-unsettling,2019149,2084326,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,3,2,Holy Moly Mirror,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-3/episode-2/holy-moly-mirror,2019149,2084327,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,3,3,"Bro, They're Surrounding Us!",05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-3/episode-3/bro-theyre-surrounding-us,2019149,2084328,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,3,4,"It's A Chicken, Sir",05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-3/episode-4/its-a-chicken-sir,2019149,2084329,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,4,1,Total Face Rejuvenation,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-4/episode-1/total-face-rejuvenation,2019149,2164878,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,4,2,Relax the Back,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-4/episode-2/relax-the-back,2019149,2164879,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,4,3,The Snowball,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-4/episode-3/the-snowball,2019149,2164880,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,4,4,You've Been Marked,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-4/episode-4/youve-been-marked,2019149,2164881,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,5,1,Lipstick and the Flying Nun,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-5/episode-1/lipstick-and-the-flying-nun,2019149,2196097,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,5,2,Moving Dragon,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-5/episode-2/moving-dragon,2019149,2196098,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,5,3,Pink Slime,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-5/episode-3/pink-slime,2019149,2196099,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,5,4,Chilly Flakes and Wormholes,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-5/episode-4/chilly-flakes-and-wormholes,2019149,2196100,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,5,5,Cat Lady,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-5/episode-5/cat-lady,2019149,2196101,0
trutv,1.0.0,US,05/08/2020,0,TVE,The Carbonaro Effect,5,6,Popcorn Pants,05/01/2020,06/05/2020,1472,TV-14,en,http://www.trutv.com/shows/the-carbonaro-effect,http://www.trutv.com/shows/the-carbonaro-effect/season-5/episode-6/popcorn-pants,2019149,2196102,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,1,The Invasion,05/01/2020,08/13/2020,1262,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-1/the-invasion,2060011,2088101,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,2,The ShawPrank Redemption,05/01/2020,08/13/2020,1262,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-2/the-shawprank-redemption,2060011,2088102,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,3,Zings and Zonks,05/01/2020,08/13/2020,1262,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-3/zings-and-zonks,2060011,2088103,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,4,Raiders of the Lost Art,05/01/2020,08/13/2020,1262,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-4/raiders-of-the-lost-art,2060011,2088104,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,5,High Speed Chase,05/01/2020,08/13/2020,1262,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-5/high-speed-chase,2060011,2088105,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,6,The Home Wrecker,05/01/2020,08/13/2020,1262,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-6/the-home-wrecker,2060011,2088106,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,7,Wet Gold,05/01/2020,08/13/2020,1262,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-7/wet-gold,2060011,2088107,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,8,Rage of Enlightenment,05/01/2020,08/13/2020,1261,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-8/rage-of-enlightenment,2060011,2088108,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,9,The Vanishing,05/01/2020,08/13/2020,1262,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-9/the-vanishing,2060011,2088109,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,10,Flash of Brilliance,05/01/2020,08/13/2020,1262,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-10/flash-of-brilliance,2060011,2088110,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,11,Home Is Where the Haunt Is,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-11/home-is-where-the-haunt-is,2060011,2088111,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,12,The Joy of Hex,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-12/the-joy-of-hex,2060011,2088112,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,13,I Robot?,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-13/i-robot,2060011,2105428,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,14,One Bad Egg,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-14/one-bad-egg,2060011,2105429,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,15,Locked in Time,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-15/locked-in-time,2060011,2105430,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,16,Through the Cooking Glass,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-16/through-the-cooking-glass,2060011,2105431,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,17,Fameless Holiday Special!,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-17/fameless-holiday-special,2060011,2105432,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,18,Ear Factor,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-18/ear-factor,2060011,2105433,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,19,Host Busters,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-19/host-busters,2060011,2105434,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,20,No Brain No Gain,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-20/no-brain-no-gain,2060011,2105435,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,21,Gorilla Warfare,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-21/gorilla-warfare,2060011,2105436,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,22,The Trashed and the Furious,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-22/the-trashed-and-the-furious,2060011,2105437,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,23,Spa-mageddon,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-23/spa-mageddon,2060011,2105438,0
trutv,1.0.0,US,05/08/2020,0,TVE,Fameless,2,24,Tornado Alley ,05/01/2020,08/13/2020,1472,TV-14,en,http://www.trutv.com/shows/fameless,http://www.trutv.com/shows/fameless/season-2/episode-24/tornado-alley,2060011,2105439,0
trutv,1.0.0,US,05/08/2020,0,FREE,Comedy Knockout,3,11,Let the Record Show,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-11/let-the-record-show,2084649,2143159,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,12,Actually Quite Wholesome,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-12/actually-quite-wholesome,2084649,2143160,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,13,Comedy Knocked Up,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-13/comedy-knocked-up,2084649,2143161,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,14,America's Next Top Bottom,04/24/2020,05/28/2020,1471,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-14/americas-next-top-bottom,2084649,2143162,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,15,Reverse Affirmative Action,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-15/reverse-affirmative-action,2084649,2143163,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,16,What Is Woke?,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-16/what-is-woke,2084649,2143164,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,17,Surprisingly Doughy,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-17/surprisingly-doughy,2084649,2143217,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,18,Women Are Trending,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-18/women-are-trending,2084649,2143218,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,19,America's Least Wanted,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-19/americas-least-wanted,2084649,2143219,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,20,The Show Got Cancelled,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-20/the-show-got-cancelled,2084649,2143220,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,21,Chicken Heads,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-21/chicken-heads,2084649,2143221,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,22,Fun Mob Meeting,04/24/2020,05/28/2020,1473,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-22/fun-mob-meeting,2084649,2143222,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,23,Little Press Bureaus,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-23/little-press-bureaus,2084649,2143223,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,24,All Holiday Special,04/24/2020,05/28/2020,1473,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-24/all-holiday-special,2084649,2143224,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,25,Thoughts and Prayers,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-25/thoughts-and-prayers,2084649,2143225,0
trutv,1.0.0,US,05/08/2020,0,TVE,Comedy Knockout,3,26,Fresh Prince of Williamsburg,04/24/2020,05/28/2020,1472,TV-14,en,http://www.trutv.com/shows/comedy-knockout,http://www.trutv.com/shows/comedy-knockout/season-3/episode-26/fresh-prince-of-williamsburg,2084649,2143226,0
trutv,1.0.0,US,05/08/2020,0,FREE,You Can Do Better,1,1,Drinking,03/11/2019,06/15/2020,1262,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-1/drinking,2090923,2090924,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,2,Road Trips,03/11/2019,06/15/2020,1262,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-2/road-trips,2090923,2090925,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,3,Technology,03/11/2019,06/15/2020,1262,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-3/technology,2090923,2090926,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,4,Sex,03/11/2019,06/15/2020,1262,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-4/sex,2090923,2090927,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,5,Wild Weekends,03/11/2019,06/15/2020,1262,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-5/wild-weekends,2090923,2090928,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,6,Getting Healthy,03/11/2019,06/15/2020,1262,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-6/getting-healthy,2090923,2090929,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,7,Elections,03/11/2019,06/15/2020,1472,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-7/elections,2090923,2090930,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,8,Talking,03/11/2019,06/15/2020,1262,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-8/talking,2090923,2090931,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,9,"Money, Money, Money",03/11/2019,06/15/2020,1472,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-9/money-money-money,2090923,2090932,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,10,Weed 101,03/11/2019,06/15/2020,1472,TV-MA,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-10/weed-101,2090923,2090933,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,11,Make New Friends,03/11/2019,06/15/2020,1472,TV-PG,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-11/make-new-friends,2090923,2090934,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,12,Tis' the Season,03/11/2019,06/15/2020,1472,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-12/tis-the-season,2090923,2093062,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,13,Get in the Game,03/11/2019,06/15/2020,1472,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-13/get-in-the-game,2090923,2090935,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,14,Tying the Knot,03/11/2019,06/15/2020,1472,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-14/tying-the-knot,2090923,2128334,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,15,Rolling The Dice,03/11/2019,06/15/2020,1472,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-15/rolling-the-dice,2090923,2128335,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,16,Man's Best Friends,03/11/2019,06/15/2020,1472,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-16/mans-best-friends,2090923,2128336,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,17,Let's Fall In Love,03/11/2019,06/15/2020,1472,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-17/lets-fall-in-love,2090923,2128337,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,18,Tatted Up,03/11/2019,06/15/2020,1472,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-18/tatted-up,2090923,2128338,0
trutv,1.0.0,US,05/08/2020,0,TVE,You Can Do Better,1,19,Sexual Identity,03/11/2019,06/15/2020,1472,TV-14,en,http://www.trutv.com/shows/you-can-do-better,http://www.trutv.com/shows/you-can-do-better/season-1/episode-19/sexual-identity,2090923,2128339,0
