bot_system,bot_version,bot_country,capture_date,is_movie,offer_type,series_title,season_number,episode_number,program_title,provider_release_date,provider_cease_date,viewable_runtime,maturity_rating,original_language,series_url,program_url,series_source_id,source_id,is_original
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,1,8,Space,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-8/space,2088136,2088144,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,1,9,Leisure,11/18/2019,10/05/2020,1474,TV-MA,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-9/leisure,2088136,2088145,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,1,10,Sailing,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-1/episode-10/sailing,2088136,2088146,0
trutv,1.0.0,US,04/19/2020,0,FREE,Jon Glaser Loves Gear,2,1,Survival,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-1/survival,2088136,2163515,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,2,2,Tennis,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-2/tennis,2088136,2163516,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,2,3,Football,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-3/football,2088136,2163518,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,2,4,Golf,11/18/2019,10/05/2020,1477,TV-MA,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-4/golf,2088136,2163519,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,2,5,Basketball,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-5/basketball,2088136,2163520,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,2,6,Road Trip,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-6/road-trip,2088136,2163517,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,2,7,Photography,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-7/photography,2088136,2163521,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,2,8,Swing Dancing,11/18/2019,10/05/2020,1477,TV-MA,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-8/swing-dancing,2088136,2163522,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,2,9,Gearing,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-9/gearing,2088136,2163523,0
trutv,1.0.0,US,04/19/2020,0,TVE,Jon Glaser Loves Gear,2,10,Skydiving,11/18/2019,10/05/2020,1472,TV-14,en,http://www.trutv.com/shows/jon-glaser-loves-gear,http://www.trutv.com/shows/jon-glaser-loves-gear/season-2/episode-10/skydiving,2088136,2163524,0
trutv,1.0.0,US,04/19/2020,0,FREE,Hot Ones: The Game Show,1,1,Beware the Bucket,02/19/2020,01/06/2021,1262,TV-14,en,http://www.trutv.com/shows/hot-ones-the-game-show,http://www.trutv.com/shows/hot-ones-the-game-show/season-1/episode-1/beware-the-bucket,2218353,2218359,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hot Ones: The Game Show,1,2,"No Sugar, Tons of Spice",02/26/2020,01/06/2021,1262,,en,http://www.trutv.com/shows/hot-ones-the-game-show,http://www.trutv.com/shows/hot-ones-the-game-show/season-1/episode-2/no-sugar-tons-of-spice,2218353,2218357,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hot Ones: The Game Show,1,3,Worst. Hot Sauce. Ever,03/04/2020,01/06/2021,1264,TV-14,en,http://www.trutv.com/shows/hot-ones-the-game-show,http://www.trutv.com/shows/hot-ones-the-game-show/season-1/episode-3/worst-hot-sauce-ever,2218353,2222281,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hot Ones: The Game Show,1,4,A Hot Mess,03/11/2020,01/06/2021,1262,,en,http://www.trutv.com/shows/hot-ones-the-game-show,http://www.trutv.com/shows/hot-ones-the-game-show/season-1/episode-4/a-hot-mess,2218353,2218358,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hot Ones: The Game Show,1,5,TKOMG,03/25/2020,01/06/2021,1263,,en,http://www.trutv.com/shows/hot-ones-the-game-show,http://www.trutv.com/shows/hot-ones-the-game-show/season-1/episode-5/tkomg,2218353,2218363,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hot Ones: The Game Show,1,6,Fighting Back the Tears,04/01/2020,01/06/2021,1263,TV-14,en,http://www.trutv.com/shows/hot-ones-the-game-show,http://www.trutv.com/shows/hot-ones-the-game-show/season-1/episode-6/fighting-back-the-tears,2218353,2222286,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hot Ones: The Game Show,1,7,No. Holds. Barred,04/08/2020,01/06/2021,1263,TV-14,en,http://www.trutv.com/shows/hot-ones-the-game-show,http://www.trutv.com/shows/hot-ones-the-game-show/season-1/episode-7/no-holds-barred,2218353,2222287,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hot Ones: The Game Show,1,8,Schooled by the Sauce,04/15/2020,01/06/2021,1263,,en,http://www.trutv.com/shows/hot-ones-the-game-show,http://www.trutv.com/shows/hot-ones-the-game-show/season-1/episode-8/schooled-by-the-sauce,2218353,2218355,0
trutv,1.0.0,US,04/19/2020,0,FREE,Almost Genius,1,1,Grasping for Greatness,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-1/grasping-for-greatness,2078946,2078947,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,2,Missed It By That Much,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-2/missed-it-by-that-much,2078946,2078948,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,3,A Day Late and a Dollar Short,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-3/a-day-late-and-a-dollar-short,2078946,2078949,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,4,Desperately Seeking Super,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-4/desperately-seeking-super,2078946,2078950,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,5,A for Effort,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-5/a-for-effort,2078946,2078951,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,6,Daring the Universe,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-6/daring-the-universe,2078946,2078952,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,7,Flying Too Close to the Sun,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-7/flying-too-close-to-the-sun,2078946,2078953,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,8,Standing Ovation,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-8/standing-ovation,2078946,2078954,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,9,Yes You Can!,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-9/yes-you-can,2078946,2078955,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,10,We're #2,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-10/were-2,2078946,2078956,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,11,Close But No Cigar,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-11/close-but-no-cigar,2078946,2078957,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,12,Sports Edition,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-12/sports-edition,2078946,2078958,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,13,Digging Deep,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-13/digging-deep,2078946,2084676,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,14,Hardly Working,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-14/hardly-working,2078946,2084677,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,15,Falling Short,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-15/falling-short,2078946,2084678,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,16,There It Isn't,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-16/there-it-isnt,2078946,2084679,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,17,No Cigar,04/02/2020,05/01/2020,1263,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-17/no-cigar,2078946,2084680,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,18,Flying Low,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-18/flying-low,2078946,2084681,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,19,So Close Yet So Far,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-19/so-close-yet-so-far,2078946,2084682,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,20,If at First You Don't Succeed,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-20/if-at-first-you-dont-succeed,2078946,2084683,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,21,Half Baked,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-21/half-baked,2078946,2084684,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,22,Spectacular Defeat,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-22/spectacular-defeat,2078946,2084685,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,23,Go for the Gold,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-23/go-for-the-gold,2078946,2084686,0
trutv,1.0.0,US,04/19/2020,0,TVE,Almost Genius,1,24,Down but Not Out,04/02/2020,05/01/2020,1262,TV-14,en,http://www.trutv.com/shows/almost-genius,http://www.trutv.com/shows/almost-genius/season-1/episode-24/down-but-not-out,2078946,2084687,0
trutv,1.0.0,US,04/19/2020,0,FREE,Hack My Life: Inside Hacks,1,1,The Next Level of Hacking,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-1/the-next-level-of-hacking,2112752,2112753,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,2,Peeling Back the Hacks,04/06/2020,05/01/2020,1471,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-2/peeling-back-the-hacks,2112752,2112754,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,3,Hacks to Set the Mood,04/06/2020,05/01/2020,1473,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-3/hacks-to-set-the-mood,2112752,2112755,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,4,The World of Hacks,04/06/2020,05/01/2020,1472,TV-PG,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-4/the-world-of-hacks,2112752,2112756,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,5,Battle of the Bags,04/06/2020,05/01/2020,1472,TV-PG,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-5/battle-of-the-bags,2112752,2112757,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,6,The Hack House,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-6/the-hack-house,2112752,2112758,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,7,Swimming in Hacks,04/06/2020,05/01/2020,1472,TV-PG,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-7/swimming-in-hacks,2112752,2112759,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,8,Jump the Line,04/06/2020,05/01/2020,1473,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-8/jump-the-line,2112752,2112760,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,9,Dr. Hack to the Rescue,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-9/dr-hack-to-the-rescue,2112752,2112761,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,10,Hacks for Work and Play,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-10/hacks-for-work-and-play,2112752,2112762,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,11,Slacker vs. Hacker,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-11/slacker-vs-hacker,2112752,2142823,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,12,Hacking the Brain,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-12/hacking-the-brain,2112752,2142824,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,13,Hack to the Future,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-13/hack-to-the-future,2112752,2142825,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,14,Hacking the Home and Beyond,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-14/hacking-the-home-and-beyond,2112752,2142826,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,15,Cookin' up Some Hacks,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-15/cookin-up-some-hacks,2112752,2142827,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,16,The Hack Super Villain,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-16/the-hack-super-villain,2112752,2142828,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,17,Pool Party of One,04/06/2020,05/01/2020,1472,TV-PG,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-17/pool-party-of-one,2112752,2142829,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,18,Hack the Unexpected,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-18/hack-the-unexpected,2112752,2142830,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,19,The Hacks of Life,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-19/the-hacks-of-life,2112752,2142831,0
trutv,1.0.0,US,04/19/2020,0,TVE,Hack My Life: Inside Hacks,1,20,Hack-A-Bye Baby,04/06/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/hack-my-life-inside-hacks,http://www.trutv.com/shows/hack-my-life-inside-hacks/season-1/episode-20/hack-a-bye-baby,2112752,2142832,0
trutv,1.0.0,US,04/19/2020,0,FREE,Talk Show the Game Show,1,1,"She Ready, Boo!",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-1/she-ready-boo,2111554,2116243,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,2,National Treasure,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-2/national-treasure,2111554,2116244,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,3,Times a Waistin,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-3/times-a-waistin,2111554,2116245,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,4,I'll Burn It Down,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-4/ill-burn-it-down,2111554,2116246,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,5,Milk and Cookies,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-5/milk-and-cookies,2111554,2116247,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,6,Rare Air,04/02/2020,05/01/2020,1477,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-6/rare-air,2111554,2116248,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,7,Panel of Questionable Blazers,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-7/panel-of-questionable-blazers,2111554,2116249,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,8,Canadian Tuxedo,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-8/canadian-tuxedo,2111554,2116250,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,9,Balls Get in the Way,04/02/2020,05/01/2020,1472,TV-PG,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-9/balls-get-in-the-way,2111554,2116251,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,10,I'm Cool,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-10/im-cool,2111554,2116252,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,11,Borderline Relatable,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-11/borderline-relatable,2111554,2116253,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,12,Those Damn Housewives,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-12/those-damn-housewives,2111554,2116254,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,13,Wig Toss,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-13/wig-toss,2111554,2116255,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,14,Smashing Them Guts,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-14/smashing-them-guts,2111554,2116256,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,15,Ankle Cleavage,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-15/ankle-cleavage,2111554,2116257,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,16,Hot Gossip,04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-16/hot-gossip,2111554,2116258,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,17,"Melissa Joan Hart, Caroline Rhea, Jared Logan",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-17/melissa-joan-hart-caroline-rhea-jared-logan,2111554,2152880,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,18,"Colin Quinn, Charles Barkley, Marissa Jaret Winokur",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-18/colin-quinn-charles-barkley-marissa-jaret-winokur,2111554,2152873,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,19,"Fortune Feimster, Reggie Bush, and Nick Thune",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-19/fortune-feimster-reggie-bush-and-nick-thune,2111554,2152876,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,20,"Cheryl Hines, Ron Funches, Michael Kosta",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-20/cheryl-hines-ron-funches-michael-kosta,2111554,2152887,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,21,"Billy Eichner, David Koechner, Lauren Lapkus",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-21/billy-eichner-david-koechner-lauren-lapkus,2111554,2152888,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,22,"Tate Donovan, Kym Whitley, Cristela Alonzo",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-22/tate-donovan-kym-whitley-cristela-alonzo,2111554,2152875,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,23,"Andy Richter, Sasheer Zamata, Nadia G",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-23/andy-richter-sasheer-zamata-nadia-g,2111554,2152879,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,24,"Cynthia Bailey, Cole Escola, Andy Kindler",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-24/cynthia-bailey-cole-escola-andy-kindler,2111554,2152883,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,25,"Anders Holm, Lennon Parham, Seaton Smith",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-25/anders-holm-lennon-parham-seaton-smith,2111554,2152874,0
trutv,1.0.0,US,04/19/2020,0,TVE,Talk Show the Game Show,1,26,"Heather Dubrow, Tone Bell, Maribeth Monroe",04/02/2020,05/01/2020,1472,TV-14,en,http://www.trutv.com/shows/talk-show-the-game-show,http://www.trutv.com/shows/talk-show-the-game-show/season-1/episode-26/heather-dubrow-tone-bell-maribeth-monroe,2111554,2152886,0
